mobileid,reporttime,mobiletypeid,mobileactivityid,mobilestatusid,pos_lon,pos_lat,pos_alt,pos_speed,pos_dir,plm_payload,plm_inc,plm_status,is_reversed,vessel_angle,plm_state,reporttime_display
DT1011,2026-03-01 22:19:11,2,2,PRD,117.45645,4.70634,34.6,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:11
DT1011,2026-03-01 22:19:14,2,2,PRD,117.45645,4.70634,34.8,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:14
DT1011,2026-03-01 22:19:17,2,2,PRD,117.45645,4.70634,35.0,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:17
DT1011,2026-03-01 22:19:20,2,2,PRD,117.45645,4.70634,35.2,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:20
DT1011,2026-03-01 22:19:23,2,2,PRD,117.45645,4.70634,35.4,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:23
DT1011,2026-03-01 22:19:26,2,2,PRD,117.45645,4.70634,35.8,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:26
DT1011,2026-03-01 22:19:29,2,2,PRD,117.45645,4.70634,36.2,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:29
DT1011,2026-03-01 22:19:32,2,2,PRD,117.45645,4.70634,36.2,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:32
DT1011,2026-03-01 22:19:35,2,2,PRD,117.45645,4.70634,35.9,0.1,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:35
DT1011,2026-03-01 22:19:38,2,2,PRD,117.45645,4.70634,35.8,0.1,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:38
DT1011,2026-03-01 22:19:41,2,2,PRD,117.45645,4.70635,36.0,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:41
DT1011,2026-03-01 22:19:44,2,2,PRD,117.45645,4.70635,35.7,0.1,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:44
DT1011,2026-03-01 22:19:47,2,2,PRD,117.45645,4.70635,35.4,0.0,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:47
DT1011,2026-03-01 22:19:50,2,2,PRD,117.45645,4.70635,35.6,0.1,30.8,6.0,0.0,1,0,0,plm on,3/1/2026 14:19:50
DT1011,2026-03-01 22:19:53,2,2,PRD,117.45645,4.70635,35.6,0.0,30.8,9.0,0.0,0,0,0,plm on,3/1/2026 14:19:53
DT1011,2026-03-01 22:19:56,2,2,PRD,117.45645,4.70635,35.5,0.3,30.8,9.0,0.0,0,0,0,plm on,3/1/2026 14:19:56
DT1011,2026-03-01 22:19:59,2,2,PRD,117.45644,4.70634,35.3,3.0,199.8,8.0,0.0,1,1,0,plm on,3/1/2026 14:19:59
DT1011,2026-03-01 22:20:02,2,2,PRD,117.45643,4.7063,34.4,6.8,191.4,7.0,0.0,2,1,0,plm on,3/1/2026 14:20:02
DT1011,2026-03-01 22:20:05,2,2,PRD,117.45641,4.70626,33.4,5.1,210.2,7.0,0.0,2,1,0,plm on,3/1/2026 14:20:05
DT1011,2026-03-01 22:20:08,2,2,PRD,117.45639,4.70623,33.2,3.2,208.9,7.0,0.0,2,1,0,plm on,3/1/2026 14:20:08
DT1011,2026-03-01 22:20:11,2,2,PRD,117.45637,4.70622,32.8,5.5,239.3,11.0,0.0,2,1,0,plm on,3/1/2026 14:20:11
DT1011,2026-03-01 22:20:14,2,2,PRD,117.45634,4.7062,32.6,3.3,236.0,8.0,0.0,2,1,0,plm on,3/1/2026 14:20:14
DT1011,2026-03-01 22:20:17,2,2,PRD,117.45631,4.70618,32.1,6.2,236.2,11.0,0.0,2,1,0,plm on,3/1/2026 14:20:17
DT1011,2026-03-01 22:20:20,2,2,PRD,117.45628,4.70616,31.6,1.4,238.0,11.0,0.0,2,1,0,plm on,3/1/2026 14:20:20
DT1011,2026-03-01 22:20:23,2,2,PRD,117.45628,4.70614,31.9,1.0,238.0,14.0,0.0,2,1,0,plm on,3/1/2026 14:20:23
DT1011,2026-03-01 22:20:26,2,4,PRD,117.45628,4.70614,31.7,0.2,238.0,29.0,0.0,1,1,0,plm on,3/1/2026 14:20:26
DT1011,2026-03-01 22:20:29,2,4,PRD,117.45628,4.70614,32.0,0.2,238.0,38.0,0.0,1,1,0,plm on,3/1/2026 14:20:29
DT1011,2026-03-01 22:20:32,2,4,PRD,117.45628,4.70613,32.4,0.6,238.0,36.0,0.0,1,1,0,plm on,3/1/2026 14:20:32
DT1011,2026-03-01 22:20:35,2,4,PRD,117.45628,4.70614,32.9,0.1,238.0,35.0,0.0,3,1,0,plm on,3/1/2026 14:20:35
DT1011,2026-03-01 22:20:38,2,4,PRD,117.45628,4.70613,33.3,0.1,238.0,34.0,0.0,3,1,0,plm on,3/1/2026 14:20:38
DT1011,2026-03-01 22:20:41,2,4,PRD,117.45628,4.70613,33.5,0.1,238.0,33.0,0.0,3,1,0,plm on,3/1/2026 14:20:41
DT1011,2026-03-01 22:20:44,2,4,PRD,117.45628,4.70613,33.5,0.1,238.0,33.0,0.0,3,1,0,plm on,3/1/2026 14:20:44
DT1011,2026-03-01 22:20:47,2,4,PRD,117.45628,4.70613,33.9,0.4,238.0,33.0,0.0,3,1,0,plm on,3/1/2026 14:20:47
DT1011,2026-03-01 22:20:50,2,4,PRD,117.45628,4.70614,34.2,0.2,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:20:50
DT1011,2026-03-01 22:20:53,2,4,PRD,117.45628,4.70614,34.5,0.1,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:20:53
DT1011,2026-03-01 22:20:56,2,4,PRD,117.45628,4.70614,34.7,0.1,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:20:56
DT1011,2026-03-01 22:20:59,2,4,PRD,117.45628,4.70614,34.7,0.1,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:20:59
DT1011,2026-03-01 22:21:02,2,4,PRD,117.45629,4.70615,34.7,0.1,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:21:02
DT1011,2026-03-01 22:21:05,2,4,PRD,117.45629,4.70615,34.6,0.1,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:21:05
DT1011,2026-03-01 22:21:08,2,4,PRD,117.45629,4.70615,34.8,0.1,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:21:08
DT1011,2026-03-01 22:21:11,2,4,PRD,117.45629,4.70615,35.3,0.0,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:21:11
DT1011,2026-03-01 22:21:14,2,4,PRD,117.45629,4.70615,35.6,0.2,238.0,32.0,0.0,3,1,0,plm on,3/1/2026 14:21:14
DT1011,2026-03-01 22:21:17,2,4,PRD,117.45629,4.70614,35.9,0.0,238.0,53.0,0.0,3,1,0,plm on,3/1/2026 14:21:17
DT1011,2026-03-01 22:21:20,2,4,PRD,117.45629,4.70614,36.2,0.0,238.0,58.0,0.0,3,1,0,plm on,3/1/2026 14:21:20
DT1011,2026-03-01 22:21:23,2,4,PRD,117.45629,4.70615,36.5,0.2,238.0,57.0,0.0,3,1,0,plm on,3/1/2026 14:21:23
DT1011,2026-03-01 22:21:26,2,4,PRD,117.45629,4.70615,36.5,0.1,238.0,57.0,0.0,3,1,0,plm on,3/1/2026 14:21:26
DT1011,2026-03-01 22:21:29,2,4,PRD,117.45629,4.70615,36.6,0.0,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:29
DT1011,2026-03-01 22:21:32,2,4,PRD,117.45629,4.70615,36.6,0.0,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:32
DT1011,2026-03-01 22:21:35,2,4,PRD,117.45629,4.70615,36.7,0.1,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:35
DT1011,2026-03-01 22:21:38,2,4,PRD,117.45628,4.70615,37.5,0.1,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:38
DT1011,2026-03-01 22:21:41,2,4,PRD,117.45628,4.70615,37.8,0.0,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:41
DT1011,2026-03-01 22:21:44,2,4,PRD,117.45628,4.70615,38.1,0.1,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:44
DT1011,2026-03-01 22:21:47,2,4,PRD,117.45628,4.70615,38.0,0.2,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:47
DT1011,2026-03-01 22:21:50,2,4,PRD,117.45628,4.70615,38.0,0.1,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:50
DT1011,2026-03-01 22:21:53,2,4,PRD,117.45628,4.70615,38.0,0.2,238.0,56.0,0.0,3,1,0,plm on,3/1/2026 14:21:53
DT1011,2026-03-01 22:21:56,2,4,PRD,117.45629,4.70614,37.7,0.2,238.0,72.0,0.0,3,1,0,plm on,3/1/2026 14:21:56
DT1011,2026-03-01 22:21:59,2,4,PRD,117.45629,4.70615,37.4,0.1,238.0,72.0,0.0,3,1,0,plm on,3/1/2026 14:21:59
DT1011,2026-03-01 22:22:02,2,4,PRD,117.45629,4.70615,37.0,0.1,238.0,82.0,0.0,3,1,0,plm on,3/1/2026 14:22:02
DT1011,2026-03-01 22:22:05,2,4,PRD,117.45629,4.70615,36.6,0.0,238.0,81.0,0.0,3,1,0,plm on,3/1/2026 14:22:05
DT1011,2026-03-01 22:22:08,2,4,PRD,117.45629,4.70615,36.1,0.1,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:08
DT1011,2026-03-01 22:22:11,2,4,PRD,117.45629,4.70615,35.6,0.1,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:11
DT1011,2026-03-01 22:22:14,2,4,PRD,117.45629,4.70614,35.0,0.1,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:14
DT1011,2026-03-01 22:22:17,2,4,PRD,117.45629,4.70614,34.3,0.1,238.0,79.0,0.0,3,1,0,plm on,3/1/2026 14:22:17
DT1011,2026-03-01 22:22:20,2,4,PRD,117.45629,4.70614,33.8,0.0,238.0,79.0,0.0,3,1,0,plm on,3/1/2026 14:22:20
DT1011,2026-03-01 22:22:23,2,4,PRD,117.45629,4.70614,33.4,0.1,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:23
DT1011,2026-03-01 22:22:26,2,4,PRD,117.45629,4.70614,32.6,0.0,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:26
DT1011,2026-03-01 22:22:29,2,4,PRD,117.45628,4.70614,32.0,0.1,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:29
DT1011,2026-03-01 22:22:32,2,4,PRD,117.45628,4.70614,31.6,0.2,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:32
DT1011,2026-03-01 22:22:35,2,4,PRD,117.45629,4.70614,31.2,0.2,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:35
DT1011,2026-03-01 22:22:38,2,4,PRD,117.45629,4.70614,31.3,0.2,238.0,80.0,0.0,3,1,0,plm on,3/1/2026 14:22:38
DT1011,2026-03-01 22:22:41,2,4,PRD,117.45629,4.70616,31.4,2.9,28.3,93.0,0.0,3,0,0,plm on,3/1/2026 14:22:41
DT1011,2026-03-01 22:22:44,2,4,PRD,117.45631,4.70617,31.9,3.8,53.3,104.0,0.0,3,0,0,plm on,3/1/2026 14:22:44
DT1011,2026-03-01 22:22:47,2,5,PRD,117.45635,4.70619,33.1,5.6,63.7,100.0,0.0,3,0,0,plm on,3/1/2026 14:22:47
DT1011,2026-03-01 22:22:50,2,5,PRD,117.45641,4.7062,33.8,7.6,76.3,101.0,0.0,3,0,0,plm on,3/1/2026 14:22:50
DT1011,2026-03-01 22:22:53,2,5,PRD,117.45645,4.70623,35.0,6.1,47.8,97.0,0.0,3,0,0,plm on,3/1/2026 14:22:53
DT1011,2026-03-01 22:22:56,2,5,PRD,117.45649,4.70626,36.7,6.1,52.5,95.0,0.0,3,0,0,plm on,3/1/2026 14:22:56
DT1011,2026-03-01 22:22:59,2,5,PRD,117.45653,4.7063,37.7,7.2,40.4,90.0,0.0,3,0,0,plm on,3/1/2026 14:22:59
DT1011,2026-03-01 22:23:02,2,5,PRD,117.45656,4.70635,38.9,7.9,25.3,97.0,0.0,3,0,0,plm on,3/1/2026 14:23:02
DT1011,2026-03-01 22:23:05,2,5,PRD,117.45657,4.70641,39.9,8.8,16.8,98.0,0.0,3,0,0,plm on,3/1/2026 14:23:05
DT1011,2026-03-01 22:23:08,2,5,PRD,117.45659,4.70648,40.6,9.7,17.6,99.0,0.0,3,0,0,plm on,3/1/2026 14:23:08
DT1011,2026-03-01 22:23:11,2,5,PRD,117.45662,4.70655,42.0,11.4,17.8,101.0,0.0,3,0,0,plm on,3/1/2026 14:23:11
DT1011,2026-03-01 22:23:14,2,5,PRD,117.45663,4.7066,42.8,11.1,19.7,103.0,0.0,3,0,0,plm on,3/1/2026 14:23:14
DT1011,2026-03-01 22:23:17,2,5,PRD,117.45667,4.70671,44.1,11.2,19.3,101.0,0.0,3,0,0,plm on,3/1/2026 14:23:17
DT1011,2026-03-01 22:23:20,2,5,PRD,117.45669,4.70679,45.7,10.0,9.2,100.0,0.0,3,0,0,plm on,3/1/2026 14:23:20
DT1011,2026-03-01 22:23:23,2,5,PRD,117.45668,4.70686,47.1,9.9,352.1,101.0,0.0,3,0,0,plm on,3/1/2026 14:23:23
DT1011,2026-03-01 22:23:26,2,5,PRD,117.45665,4.70694,48.0,12.8,334.7,101.0,0.0,3,0,0,plm on,3/1/2026 14:23:26
DT1011,2026-03-01 22:23:29,2,5,PRD,117.45659,4.70703,48.6,14.8,324.5,101.0,0.0,3,0,0,plm on,3/1/2026 14:23:29
DT1011,2026-03-01 22:23:32,2,5,PRD,117.45652,4.70713,49.2,16.7,323.8,103.0,0.0,3,0,0,plm on,3/1/2026 14:23:32
DT1011,2026-03-01 22:23:35,2,5,PRD,117.45644,4.70723,50.2,17.4,322.1,103.0,0.0,3,0,0,plm on,3/1/2026 14:23:35
DT1011,2026-03-01 22:23:38,2,5,PRD,117.45636,4.70732,51.0,17.0,324.0,102.0,0.0,4,0,0,plm on,3/1/2026 14:23:38
DT1011,2026-03-01 22:23:41,2,5,PRD,117.45627,4.70742,52.1,17.4,319.7,102.0,0.0,4,0,0,plm on,3/1/2026 14:23:41
DT1011,2026-03-01 22:23:44,2,5,PRD,117.45619,4.70753,53.0,17.3,323.2,102.0,0.0,4,0,0,plm on,3/1/2026 14:23:44
DT1011,2026-03-01 22:23:47,2,5,PRD,117.45611,4.70763,54.0,17.5,319.6,102.0,0.0,4,0,0,plm on,3/1/2026 14:23:47
DT1011,2026-03-01 22:23:50,2,5,PRD,117.45602,4.70773,55.0,17.8,321.1,101.0,0.0,4,0,0,plm on,3/1/2026 14:23:50
DT1011,2026-03-01 22:23:53,2,5,PRD,117.45594,4.70783,55.6,16.0,318.4,102.0,0.0,4,0,0,plm on,3/1/2026 14:23:53
DT1011,2026-03-01 22:23:56,2,5,PRD,117.45586,4.70791,56.5,14.1,315.9,101.0,0.0,4,0,0,plm on,3/1/2026 14:23:56
DT1011,2026-03-01 22:23:59,2,5,PRD,117.45579,4.70798,57.5,10.3,315.9,103.0,0.0,4,0,0,plm on,3/1/2026 14:23:59
DT1011,2026-03-01 22:24:02,2,5,PRD,117.45577,4.70801,57.5,0.9,316.4,101.0,0.0,4,0,0,plm off,3/1/2026 14:24:02
DT1011,2026-03-01 22:24:05,2,5,PRD,117.45576,4.70801,57.6,2.6,316.7,102.0,0.0,5,0,0,plm on,3/1/2026 14:24:05
DT1011,2026-03-01 22:24:08,2,5,PRD,117.45573,4.70805,57.9,7.7,317.3,103.0,0.0,4,0,0,plm on,3/1/2026 14:24:08
DT1011,2026-03-01 22:24:11,2,5,PRD,117.45568,4.7081,58.6,11.9,316.2,101.0,0.0,4,0,0,plm on,3/1/2026 14:24:11
DT1011,2026-03-01 22:24:14,2,5,PRD,117.45561,4.70818,59.4,14.0,319.6,100.0,0.0,4,0,0,plm on,3/1/2026 14:24:14
DT1011,2026-03-01 22:24:17,2,5,PRD,117.45556,4.70824,59.9,15.5,321.7,102.0,0.0,4,0,0,plm on,3/1/2026 14:24:17
DT1011,2026-03-01 22:24:20,2,5,PRD,117.45546,4.70836,60.6,15.6,320.8,103.0,0.0,4,0,0,plm on,3/1/2026 14:24:20
DT1011,2026-03-01 22:24:23,2,5,PRD,117.45539,4.70845,60.9,15.6,323.1,103.0,0.0,4,0,0,plm on,3/1/2026 14:24:23
DT1011,2026-03-01 22:24:26,2,5,PRD,117.45532,4.70855,61.5,17.2,326.1,100.0,0.0,4,0,0,plm on,3/1/2026 14:24:26
DT1011,2026-03-01 22:24:29,2,5,PRD,117.45524,4.70866,61.6,18.3,318.5,102.0,0.0,4,0,0,plm on,3/1/2026 14:24:29
DT1011,2026-03-01 22:24:32,2,5,PRD,117.45514,4.70877,61.2,20.8,317.1,101.0,0.0,4,0,0,plm on,3/1/2026 14:24:32
DT1011,2026-03-01 22:24:35,2,5,PRD,117.45503,4.70889,61.8,21.5,317.1,104.0,0.0,4,0,0,plm on,3/1/2026 14:24:35
DT1011,2026-03-01 22:24:38,2,5,PRD,117.45492,4.70901,62.1,22.3,317.0,104.0,0.0,4,0,0,plm on,3/1/2026 14:24:38
DT1011,2026-03-01 22:24:41,2,5,PRD,117.4548,4.70914,62.2,24.0,319.8,101.0,0.0,4,0,0,plm on,3/1/2026 14:24:41
DT1011,2026-03-01 22:24:44,2,5,PRD,117.45472,4.70924,62.4,24.4,319.4,103.0,0.0,4,0,0,plm on,3/1/2026 14:24:44
DT1011,2026-03-01 22:24:47,2,5,PRD,117.45457,4.70942,64.0,23.0,321.6,103.0,0.0,4,0,0,plm on,3/1/2026 14:24:47
DT1011,2026-03-01 22:24:50,2,5,PRD,117.45446,4.70954,65.0,19.1,315.7,103.0,0.0,4,0,0,plm on,3/1/2026 14:24:50
DT1011,2026-03-01 22:24:53,2,5,PRD,117.45437,4.70964,65.8,17.2,317.6,102.0,0.0,4,0,0,plm on,3/1/2026 14:24:53
DT1011,2026-03-01 22:24:56,2,5,PRD,117.45432,4.7097,66.3,15.1,320.3,104.0,0.0,4,0,0,plm on,3/1/2026 14:24:56
DT1011,2026-03-01 22:24:59,2,5,PRD,117.45422,4.70983,66.4,17.1,324.6,102.0,0.0,4,0,0,plm on,3/1/2026 14:24:59
DT1011,2026-03-01 22:25:02,2,5,PRD,117.45414,4.70994,67.1,19.4,330.2,101.0,0.0,4,0,0,plm on,3/1/2026 14:25:02
DT1011,2026-03-01 22:25:05,2,5,PRD,117.45407,4.71008,67.5,21.9,332.6,102.0,0.0,4,0,0,plm on,3/1/2026 14:25:05
DT1011,2026-03-01 22:25:08,2,5,PRD,117.45401,4.71018,68.1,22.3,318.0,102.0,0.0,4,0,0,plm on,3/1/2026 14:25:08
DT1011,2026-03-01 22:25:11,2,5,PRD,117.45383,4.71031,68.7,22.4,286.5,102.0,0.0,4,0,0,plm off,3/1/2026 14:25:11
DT1011,2026-03-01 22:25:14,2,5,PRD,117.45367,4.7103,68.6,22.8,257.6,102.0,0.0,4,0,0,plm on,3/1/2026 14:25:14
DT1011,2026-03-01 22:25:17,2,5,PRD,117.45352,4.71024,69.2,22.5,239.9,103.0,0.0,4,0,0,plm on,3/1/2026 14:25:17
DT1011,2026-03-01 22:25:20,2,5,PRD,117.45338,4.71014,69.7,22.4,236.3,105.0,0.0,4,0,0,plm on,3/1/2026 14:25:20
DT1011,2026-03-01 22:25:23,2,5,PRD,117.45325,4.71004,70.0,21.9,229.1,104.0,0.0,4,0,0,plm on,3/1/2026 14:25:23
DT1011,2026-03-01 22:25:26,2,5,PRD,117.45314,4.70991,69.8,21.5,221.0,102.0,0.0,4,0,0,plm on,3/1/2026 14:25:26
DT1011,2026-03-01 22:25:29,2,5,PRD,117.45305,4.70979,71.3,19.2,217.1,103.0,0.0,4,0,0,plm on,3/1/2026 14:25:29
DT1011,2026-03-01 22:25:32,2,5,PRD,117.45297,4.70969,71.9,15.8,216.5,103.0,0.0,4,0,0,plm on,3/1/2026 14:25:32
DT1011,2026-03-01 22:25:35,2,5,PRD,117.45292,4.70962,72.4,17.5,219.7,102.0,0.0,4,0,0,plm on,3/1/2026 14:25:35
DT1011,2026-03-01 22:25:38,2,5,PRD,117.45281,4.70948,73.4,18.2,219.5,103.0,0.0,4,0,0,plm on,3/1/2026 14:25:38
DT1011,2026-03-01 22:25:41,2,5,PRD,117.45273,4.70937,74.1,19.2,217.1,100.0,0.0,4,0,0,plm on,3/1/2026 14:25:41
DT1011,2026-03-01 22:25:44,2,5,PRD,117.45263,4.70925,75.1,20.0,221.7,101.0,0.0,4,0,0,plm on,3/1/2026 14:25:44
DT1011,2026-03-01 22:25:47,2,5,PRD,117.45256,4.70918,75.7,19.8,225.2,102.0,0.0,4,0,0,plm on,3/1/2026 14:25:47
DT1011,2026-03-01 22:25:50,2,5,PRD,117.45243,4.70904,76.8,18.9,223.0,101.0,0.0,4,0,0,plm on,3/1/2026 14:25:50
DT1011,2026-03-01 22:25:53,2,5,PRD,117.45234,4.70893,77.7,17.5,213.4,101.0,0.0,4,0,0,plm on,3/1/2026 14:25:53
DT1011,2026-03-01 22:25:56,2,5,PRD,117.45229,4.70881,78.7,16.8,196.8,102.0,0.0,4,0,0,plm on,3/1/2026 14:25:56
DT1011,2026-03-01 22:25:59,2,5,PRD,117.45228,4.70873,79.5,14.5,168.6,102.0,0.0,4,0,0,plm on,3/1/2026 14:25:59
DT1011,2026-03-01 22:26:02,2,5,PRD,117.45231,4.70857,79.4,17.7,173.6,102.0,0.0,4,0,0,plm on,3/1/2026 14:26:02
DT1011,2026-03-01 22:26:05,2,5,PRD,117.45231,4.70841,78.2,22.3,183.1,101.0,0.0,4,0,0,plm on,3/1/2026 14:26:05
DT1011,2026-03-01 22:26:08,2,5,PRD,117.45228,4.70823,77.7,24.2,190.4,102.0,0.0,4,0,0,plm on,3/1/2026 14:26:08
DT1011,2026-03-01 22:26:11,2,5,PRD,117.45224,4.70805,77.9,25.3,194.2,106.0,0.0,4,0,0,plm on,3/1/2026 14:26:11
DT1011,2026-03-01 22:26:14,2,5,PRD,117.4522,4.70786,78.1,25.2,187.3,102.0,0.0,4,0,0,plm on,3/1/2026 14:26:14
DT1011,2026-03-01 22:26:17,2,5,PRD,117.45218,4.70766,77.8,25.9,186.6,103.0,0.0,4,0,0,plm on,3/1/2026 14:26:17
DT1011,2026-03-01 22:26:20,2,5,PRD,117.45214,4.70747,78.5,24.8,202.7,105.0,0.0,4,0,0,plm on,3/1/2026 14:26:20
DT1011,2026-03-01 22:26:23,2,5,PRD,117.45208,4.70737,79.4,21.3,214.3,104.0,0.0,4,0,0,plm on,3/1/2026 14:26:23
DT1011,2026-03-01 22:26:26,2,5,PRD,117.45196,4.70718,81.2,21.1,212.3,102.0,0.0,4,0,0,plm on,3/1/2026 14:26:26
DT1011,2026-03-01 22:26:29,2,5,PRD,117.45188,4.70704,82.5,21.1,210.7,101.0,0.0,4,0,0,plm on,3/1/2026 14:26:29
DT1011,2026-03-01 22:26:32,2,5,PRD,117.45179,4.7069,83.3,23.5,213.1,102.0,0.0,4,0,0,plm on,3/1/2026 14:26:32
DT1011,2026-03-01 22:26:35,2,5,PRD,117.45169,4.70675,83.8,22.8,218.0,102.0,0.0,4,0,0,plm on,3/1/2026 14:26:35
DT1011,2026-03-01 22:26:38,2,5,PRD,117.45157,4.70664,84.6,21.1,233.4,102.0,0.0,4,0,0,plm on,3/1/2026 14:26:38
DT1011,2026-03-01 22:26:41,2,5,PRD,117.45144,4.70655,86.5,19.6,245.2,103.0,0.0,0,0,0,plm on,3/1/2026 14:26:41
DT1011,2026-03-01 22:26:44,2,5,PRD,117.45133,4.70651,88.3,12.4,252.1,104.0,0.0,4,0,0,plm off,3/1/2026 14:26:44
DT1011,2026-03-01 22:26:47,2,5,PRD,117.45127,4.70649,88.7,7.5,250.8,98.0,0.0,4,0,0,plm on,3/1/2026 14:26:47
DT1011,2026-03-01 22:26:50,2,5,PRD,117.45121,4.70646,89.5,8.5,239.2,99.0,0.0,4,0,0,plm on,3/1/2026 14:26:50
DT1011,2026-03-01 22:26:53,2,5,PRD,117.45118,4.70643,89.8,9.2,224.7,98.0,0.0,4,0,0,plm on,3/1/2026 14:26:53
DT1011,2026-03-01 22:26:56,2,5,PRD,117.45113,4.70636,90.7,9.1,204.3,98.0,0.0,4,0,0,plm on,3/1/2026 14:26:56
DT1011,2026-03-01 22:26:59,2,5,PRD,117.45111,4.70628,90.7,11.3,193.0,95.0,0.0,4,0,0,plm on,3/1/2026 14:26:59
DT1011,2026-03-01 22:27:02,2,5,PRD,117.45109,4.70618,90.7,15.6,184.6,101.0,0.0,4,0,0,plm on,3/1/2026 14:27:02
DT1011,2026-03-01 22:27:05,2,5,PRD,117.45109,4.70605,90.9,17.8,178.8,101.0,0.0,4,0,0,plm on,3/1/2026 14:27:05
DT1011,2026-03-01 22:27:08,2,5,PRD,117.45109,4.70595,90.8,21.4,185.3,103.0,0.0,4,0,0,plm on,3/1/2026 14:27:08
DT1011,2026-03-01 22:27:11,2,5,PRD,117.45106,4.70574,89.9,21.3,196.6,100.0,0.0,4,0,0,plm on,3/1/2026 14:27:11
DT1011,2026-03-01 22:27:14,2,5,PRD,117.451,4.70559,90.0,19.3,204.9,106.0,0.0,4,0,0,plm on,3/1/2026 14:27:14
DT1011,2026-03-01 22:27:17,2,5,PRD,117.45095,4.70548,90.7,14.3,210.7,102.0,0.0,4,0,0,plm on,3/1/2026 14:27:17
DT1011,2026-03-01 22:27:20,2,5,PRD,117.45091,4.70541,92.6,9.0,208.9,103.0,0.0,4,0,0,plm on,3/1/2026 14:27:20
DT1011,2026-03-01 22:27:23,2,5,PRD,117.45088,4.70536,93.8,6.4,207.7,100.0,0.0,4,0,0,plm on,3/1/2026 14:27:23
DT1011,2026-03-01 22:27:26,2,5,PRD,117.45086,4.70531,94.3,7.7,207.7,97.0,0.0,4,0,0,plm on,3/1/2026 14:27:26
DT1011,2026-03-01 22:27:29,2,5,PRD,117.45083,4.70525,94.6,8.8,212.2,97.0,0.0,4,0,0,plm on,3/1/2026 14:27:29
DT1011,2026-03-01 22:27:32,2,5,PRD,117.45077,4.7052,95.2,9.5,238.6,100.0,0.0,4,0,0,plm on,3/1/2026 14:27:32
DT1011,2026-03-01 22:27:35,2,5,PRD,117.45069,4.70517,96.1,12.3,261.2,95.0,0.0,4,0,0,plm on,3/1/2026 14:27:35
DT1011,2026-03-01 22:27:38,2,5,PRD,117.45061,4.70518,97.5,11.0,282.2,100.0,0.0,4,0,0,plm on,3/1/2026 14:27:38
DT1011,2026-03-01 22:27:41,2,5,PRD,117.45054,4.70519,98.8,6.5,285.5,95.0,0.0,4,0,0,plm on,3/1/2026 14:27:41
DT1011,2026-03-01 22:27:44,2,5,PRD,117.45051,4.70519,99.1,4.4,275.8,94.0,0.0,4,0,0,plm on,3/1/2026 14:27:44
DT1011,2026-03-01 22:27:47,2,5,PRD,117.45046,4.70521,100.2,6.7,291.9,97.0,0.0,4,0,0,plm on,3/1/2026 14:27:47
DT1011,2026-03-01 22:27:50,2,5,PRD,117.4504,4.70521,100.9,7.0,275.5,96.0,0.0,4,0,0,plm on,3/1/2026 14:27:50
DT1011,2026-03-01 22:27:53,2,5,PRD,117.45036,4.70519,101.4,6.3,238.1,95.0,0.0,4,0,0,plm on,3/1/2026 14:27:53
