mobileid,reporttime,mobiletypeid,mobileactivityid,mobilestatusid,pos_lon,pos_lat,pos_alt,pos_speed,pos_dir,plm_payload,plm_inc,plm_status,is_reversed,vessel_angle,plm_state,reporttime_display
DT3151,2025-06-07 05:57:44,2,1,PRD,117.45029,0.62647,112.1,25.77799,43.58,2.0,0.0,2,0,0,plm on,6/6/2025 21:57:44
DT3151,2025-06-07 05:57:47,2,1,PRD,117.45043,0.62661,111.5,25.84651,44.7,2.0,0.0,2,0,0,plm on,6/6/2025 21:57:47
DT3151,2025-06-07 05:57:50,2,1,PRD,117.45057,0.62676,111.0,26.17987,43.36,1.0,0.0,2,0,0,plm on,6/6/2025 21:57:50
DT3151,2025-06-07 05:57:53,2,1,PRD,117.45069,0.6269,111.3,21.59802,42.07,2.0,0.0,2,0,0,plm off,6/6/2025 21:57:53
DT3151,2025-06-07 05:57:56,2,1,PRD,117.45079,0.62701,111.2,18.06256,43.55,3.0,0.0,2,0,0,plm on,6/6/2025 21:57:56
DT3151,2025-06-07 05:57:59,2,1,PRD,117.45089,0.6271,112.2,17.63104,44.71,2.0,0.0,2,0,0,plm on,6/6/2025 21:57:59
DT3151,2025-06-07 05:58:02,2,1,PRD,117.45098,0.6272,112.9,19.17376,45.35,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:02
DT3151,2025-06-07 05:58:05,2,1,PRD,117.45109,0.6273,113.5,19.29228,46.07,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:05
DT3151,2025-06-07 05:58:08,2,1,PRD,117.45119,0.6274,114.1,19.5886,44.62,1.0,0.0,2,0,0,plm on,6/6/2025 21:58:08
DT3151,2025-06-07 05:58:11,2,1,PRD,117.45129,0.62752,113.7,20.39422,37.62,1.0,0.0,2,0,0,plm on,6/6/2025 21:58:11
DT3151,2025-06-07 05:58:14,2,1,PRD,117.45138,0.62766,112.5,21.72766,34.55,1.0,0.0,2,0,0,plm on,6/6/2025 21:58:14
DT3151,2025-06-07 05:58:17,2,1,PRD,117.45148,0.6278,112.0,23.63522,35.23,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:17
DT3151,2025-06-07 05:58:20,2,1,PRD,117.45159,0.62794,112.5,23.23334,36.51,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:20
DT3151,2025-06-07 05:58:23,2,1,PRD,117.45169,0.62808,113.0,21.83878,37.24,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:23
DT3151,2025-06-07 05:58:26,2,1,PRD,117.45179,0.62821,112.1,21.44246,38.2,1.0,0.0,2,0,0,plm on,6/6/2025 21:58:26
DT3151,2025-06-07 05:58:29,2,1,PRD,117.4519,0.62834,111.1,23.15741,43.73,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:29
DT3151,2025-06-07 05:58:32,2,1,PRD,117.45202,0.62846,110.6,22.44809,44.18,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:32
DT3151,2025-06-07 05:58:35,2,1,PRD,117.45213,0.62858,109.8,20.71277,46.71,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:35
DT3151,2025-06-07 05:58:38,2,1,PRD,117.45224,0.62869,111.2,21.07946,43.94,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:38
DT3151,2025-06-07 05:58:41,2,1,PRD,117.45235,0.62882,110.6,22.56106,43.2,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:41
DT3151,2025-06-07 05:58:44,2,1,PRD,117.45247,0.62895,111.2,22.60736,41.66,1.0,0.0,2,0,0,plm on,6/6/2025 21:58:44
DT3151,2025-06-07 05:58:47,2,1,PRD,117.45258,0.62908,111.5,22.62588,41.56,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:47
DT3151,2025-06-07 05:58:50,2,1,PRD,117.45269,0.6292,111.2,22.94072,42.82,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:50
DT3151,2025-06-07 05:58:53,2,1,PRD,117.45281,0.62933,110.9,23.02962,44.29,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:53
DT3151,2025-06-07 05:58:56,2,1,PRD,117.45293,0.62945,111.1,22.1814,46.23,2.0,0.0,2,0,0,plm on,6/6/2025 21:58:56
DT3151,2025-06-07 05:58:59,2,1,PRD,117.45306,0.62956,110.5,22.54995,45.14,1.0,0.0,2,0,0,plm on,6/6/2025 21:58:59
DT3151,2025-06-07 05:59:02,2,1,PRD,117.45317,0.62969,110.2,23.7945,41.27,1.0,0.0,2,0,0,plm on,6/6/2025 21:59:02
DT3151,2025-06-07 05:59:05,2,1,PRD,117.45329,0.62983,110.6,23.3778,39.89,1.0,0.0,2,0,0,plm on,6/6/2025 21:59:05
DT3151,2025-06-07 05:59:08,2,1,PRD,117.4534,0.62998,111.1,23.09814,36.61,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:08
DT3151,2025-06-07 05:59:11,2,1,PRD,117.4535,0.63012,111.9,21.32948,33.47,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:11
DT3151,2025-06-07 05:59:14,2,1,PRD,117.45359,0.63025,112.4,21.13502,33.78,1.0,0.0,2,0,0,plm on,6/6/2025 21:59:14
DT3151,2025-06-07 05:59:17,2,1,PRD,117.45367,0.63038,112.2,19.04782,33.87,3.0,0.0,2,0,0,plm on,6/6/2025 21:59:17
DT3151,2025-06-07 05:59:20,2,1,PRD,117.45375,0.63049,112.5,17.03099,37.72,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:20
DT3151,2025-06-07 05:59:23,2,1,PRD,117.45384,0.63057,112.2,15.56421,54.53,3.0,0.0,2,0,0,plm on,6/6/2025 21:59:23
DT3151,2025-06-07 05:59:27,2,1,PRD,117.45397,0.63063,113.7,12.6399,78.26,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:27
DT3151,2025-06-07 05:59:29,2,1,PRD,117.45404,0.63064,114.2,12.54545,84.96,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:29
DT3151,2025-06-07 05:59:32,2,1,PRD,117.45413,0.63063,115.3,13.5696,100.44,1.0,0.0,2,0,0,plm on,6/6/2025 21:59:32
DT3151,2025-06-07 05:59:35,2,1,PRD,117.45424,0.63059,115.4,14.20854,118.73,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:35
DT3151,2025-06-07 05:59:38,2,1,PRD,117.45433,0.63053,116.5,15.05306,128.78,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:38
DT3151,2025-06-07 05:59:41,2,1,PRD,117.45442,0.63045,116.1,15.9735,136.12,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:41
DT3151,2025-06-07 05:59:44,2,1,PRD,117.45451,0.63034,115.7,17.37546,139.22,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:44
DT3151,2025-06-07 05:59:47,2,1,PRD,117.45459,0.63025,116.4,16.94765,138.2,3.0,0.0,2,0,0,plm on,6/6/2025 21:59:47
DT3151,2025-06-07 05:59:50,2,1,PRD,117.45469,0.63015,117.1,17.12359,132.14,3.0,0.0,2,0,0,plm on,6/6/2025 21:59:50
DT3151,2025-06-07 05:59:53,2,1,PRD,117.45479,0.63006,118.0,17.57363,130.14,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:53
DT3151,2025-06-07 05:59:56,2,1,PRD,117.4549,0.62998,118.4,18.66631,126.33,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:56
DT3151,2025-06-07 05:59:59,2,1,PRD,117.45501,0.62989,119.3,19.2182,123.35,2.0,0.0,2,0,0,plm on,6/6/2025 21:59:59
DT3162,2025-06-07 05:00:02,2,5,PRD,117.4769,0.67744,54.1,15.25492,175.58,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:02
DT3162,2025-06-07 05:00:05,2,5,PRD,117.47691,0.67736,55.4,13.39922,173.23,101.0,0.0,4,0,0,plm on,6/6/2025 21:00:05
DT3162,2025-06-07 05:00:08,2,5,PRD,117.47693,0.67722,57.0,13.4696,175.96,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:08
DT3162,2025-06-07 05:00:11,2,5,PRD,117.47694,0.67713,57.8,11.525,181.73,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:11
DT3162,2025-06-07 05:00:14,2,5,PRD,117.47694,0.67704,58.8,10.39713,179.85,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:14
DT3162,2025-06-07 05:00:17,2,5,PRD,117.47694,0.67698,59.7,12.24542,183.66,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:17
DT3162,2025-06-07 05:00:20,2,5,PRD,117.47694,0.67688,60.5,13.37144,187.16,99.0,0.0,4,0,0,plm on,6/6/2025 21:00:20
DT3162,2025-06-07 05:00:23,2,5,PRD,117.47692,0.67674,62.3,13.85481,193.51,99.0,0.0,4,0,0,plm on,6/6/2025 21:00:23
DT3162,2025-06-07 05:00:26,2,5,PRD,117.47689,0.67663,63.1,15.04565,197.65,99.0,0.0,4,0,0,plm on,6/6/2025 21:00:26
DT3162,2025-06-07 05:00:29,2,5,PRD,117.47686,0.67656,63.5,16.0235,199.56,101.0,0.0,4,0,0,plm on,6/6/2025 21:00:29
DT3162,2025-06-07 05:00:32,2,5,PRD,117.47681,0.67641,64.1,14.29374,200.74,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:32
DT3162,2025-06-07 05:00:35,2,5,PRD,117.47677,0.6763,64.9,14.4456,199.21,101.0,0.0,4,0,0,plm on,6/6/2025 21:00:35
DT3162,2025-06-07 05:00:38,2,5,PRD,117.47674,0.67619,65.3,14.32337,198.33,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:38
DT3162,2025-06-07 05:00:41,2,5,PRD,117.47672,0.67612,65.6,15.52532,197.29,101.0,0.0,4,0,0,plm on,6/6/2025 21:00:41
DT3162,2025-06-07 05:00:44,2,5,PRD,117.47668,0.67601,66.1,15.5568,191.2,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:44
DT3162,2025-06-07 05:00:47,2,5,PRD,117.47664,0.67585,67.4,17.05136,197.31,99.0,0.0,4,0,0,plm on,6/6/2025 21:00:47
DT3162,2025-06-07 05:00:50,2,5,PRD,117.4766,0.67573,68.2,17.29583,201.53,101.0,0.0,4,0,0,plm on,6/6/2025 21:00:50
DT3162,2025-06-07 05:00:53,2,5,PRD,117.47656,0.67564,69.3,17.79216,207.79,100.0,0.0,4,0,0,plm on,6/6/2025 21:00:53
DT3162,2025-06-07 05:00:56,2,5,PRD,117.4765,0.67551,70.5,18.66075,207.29,99.0,0.0,4,0,0,plm on,6/6/2025 21:00:56
DT3162,2025-06-07 05:00:59,2,5,PRD,117.4764,0.67533,71.0,20.85908,210.25,101.0,0.0,4,0,0,plm on,6/6/2025 21:00:59
DT3162,2025-06-07 05:01:02,2,5,PRD,117.47633,0.67518,71.6,21.97213,205.88,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:02
DT3162,2025-06-07 05:01:05,2,5,PRD,117.47627,0.67503,72.3,21.8573,198.37,100.0,0.0,4,0,0,plm on,6/6/2025 21:01:05
DT3162,2025-06-07 05:01:08,2,5,PRD,117.47624,0.67493,73.6,21.85175,189.75,102.0,0.0,4,0,0,plm on,6/6/2025 21:01:08
DT3162,2025-06-07 05:01:11,2,5,PRD,117.47619,0.67472,75.4,20.10346,195.57,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:11
DT3162,2025-06-07 05:01:14,2,5,PRD,117.47615,0.67457,75.9,20.08124,197.55,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:14
DT3162,2025-06-07 05:01:17,2,5,PRD,117.4761,0.67443,76.0,20.2757,198.55,100.0,0.0,4,0,0,plm on,6/6/2025 21:01:17
DT3162,2025-06-07 05:01:20,2,5,PRD,117.47606,0.67433,75.7,21.55172,198.59,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:20
DT3162,2025-06-07 05:01:23,2,5,PRD,117.47601,0.67417,75.2,23.88339,196.2,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:23
DT3162,2025-06-07 05:01:26,2,5,PRD,117.47595,0.67393,74.7,26.3873,194.68,100.0,0.0,4,0,0,plm on,6/6/2025 21:01:26
DT3162,2025-06-07 05:01:29,2,5,PRD,117.4759,0.67372,74.3,28.86342,194.47,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:29
DT3162,2025-06-07 05:01:32,2,5,PRD,117.47586,0.67358,74.0,29.95425,193.38,102.0,0.0,4,0,0,plm on,6/6/2025 21:01:32
DT3162,2025-06-07 05:01:35,2,5,PRD,117.47581,0.67336,74.6,29.40976,191.83,102.0,0.0,4,0,0,plm on,6/6/2025 21:01:35
DT3162,2025-06-07 05:01:38,2,5,PRD,117.47576,0.67307,76.1,27.79111,187.34,104.0,0.0,4,0,0,plm on,6/6/2025 21:01:38
DT3162,2025-06-07 05:01:41,2,5,PRD,117.47575,0.67294,76.2,25.9317,185.24,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:41
DT3162,2025-06-07 05:01:44,2,5,PRD,117.47574,0.67274,77.4,22.60736,182.79,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:44
DT3162,2025-06-07 05:01:47,2,5,PRD,117.47574,0.67253,78.4,18.71816,176.52,101.0,0.0,4,0,0,plm on,6/6/2025 21:01:47
DT3162,2025-06-07 05:01:50,2,5,PRD,117.47575,0.67239,79.5,18.27554,170.75,100.0,0.0,4,0,0,plm on,6/6/2025 21:01:50
DT3162,2025-06-07 05:01:53,2,5,PRD,117.47577,0.67231,80.0,14.71414,163.39,102.0,0.0,4,0,0,plm on,6/6/2025 21:01:53
DT3162,2025-06-07 05:01:56,2,5,PRD,117.4758,0.67221,80.3,12.70842,161.68,100.0,0.0,4,0,0,plm on,6/6/2025 21:01:56
DT3162,2025-06-07 05:01:59,2,5,PRD,117.47585,0.67207,81.5,13.67887,162.91,100.0,0.0,4,0,0,plm on,6/6/2025 21:01:59
DT3162,2025-06-07 05:02:02,2,5,PRD,117.47588,0.67197,82.5,14.43449,161.74,100.0,0.0,4,0,0,plm on,6/6/2025 21:02:02
DT3162,2025-06-07 05:02:05,2,5,PRD,117.47591,0.6719,82.7,15.88275,161.6,99.0,0.0,4,0,0,plm on,6/6/2025 21:02:05
DT3162,2025-06-07 05:02:08,2,5,PRD,117.47594,0.67179,82.3,17.07174,161.66,101.0,0.0,4,0,0,plm on,6/6/2025 21:02:08
DT3162,2025-06-07 05:02:11,2,5,PRD,117.47599,0.67166,82.7,17.91069,160.6,99.0,0.0,4,0,0,plm on,6/6/2025 21:02:11
DT3162,2025-06-07 05:02:14,2,5,PRD,117.47605,0.67149,83.7,17.23656,159.17,101.0,0.0,4,0,0,plm on,6/6/2025 21:02:14
DT3162,2025-06-07 05:02:17,2,5,PRD,117.4761,0.67137,84.7,16.60874,157.39,101.0,0.0,4,0,0,plm on,6/6/2025 21:02:17
DT3162,2025-06-07 05:02:20,2,5,PRD,117.47613,0.67129,85.8,16.21241,155.09,101.0,0.0,4,0,0,plm on,6/6/2025 21:02:20
DT3162,2025-06-07 05:02:23,2,5,PRD,117.47619,0.67118,87.6,15.33456,158.33,100.0,0.0,4,0,0,plm on,6/6/2025 21:02:23
DT3162,2025-06-07 05:02:26,2,5,PRD,117.47624,0.67104,89.2,14.84748,163.07,100.0,0.0,4,0,0,plm on,6/6/2025 21:02:26
DT3162,2025-06-07 05:02:29,2,5,PRD,117.47627,0.67092,90.3,16.68096,166.01,98.0,0.0,4,0,0,plm on,6/6/2025 21:02:29
DT3162,2025-06-07 05:02:32,2,5,PRD,117.47629,0.67083,90.2,17.06803,174.56,101.0,0.0,4,0,0,plm on,6/6/2025 21:02:32
DT3162,2025-06-07 05:02:35,2,5,PRD,117.4763,0.6707,91.3,16.63837,181.9,101.0,0.0,4,0,0,plm on,6/6/2025 21:02:35
DT3162,2025-06-07 05:02:38,2,5,PRD,117.47628,0.67054,93.1,15.85127,190.31,99.0,0.0,4,0,0,plm on,6/6/2025 21:02:38
DT3162,2025-06-07 05:02:41,2,5,PRD,117.47625,0.67042,94.0,15.94202,199.44,102.0,0.0,4,0,0,plm on,6/6/2025 21:02:41
DT3162,2025-06-07 05:02:44,2,5,PRD,117.47622,0.67034,94.9,18.6626,201.76,98.0,0.0,4,0,0,plm on,6/6/2025 21:02:44
DT3162,2025-06-07 05:02:47,2,5,PRD,117.47615,0.67016,95.4,19.99049,203.13,100.0,0.0,4,0,0,plm on,6/6/2025 21:02:47
DT3162,2025-06-07 05:02:50,2,5,PRD,117.47612,0.67006,96.0,22.4055,199.33,99.0,0.0,4,0,0,plm on,6/6/2025 21:02:50
DT3162,2025-06-07 05:02:53,2,5,PRD,117.47603,0.66984,95.5,24.03711,203.41,103.0,0.0,4,0,0,plm on,6/6/2025 21:02:53
DT3162,2025-06-07 05:02:56,2,5,PRD,117.47597,0.66973,95.2,26.20765,209.76,100.0,0.0,4,0,0,plm on,6/6/2025 21:02:56
DT3162,2025-06-07 05:02:59,2,5,PRD,117.47584,0.6695,95.3,24.92792,215.22,102.0,0.0,4,0,0,plm on,6/6/2025 21:02:59
DT3162,2025-06-07 05:03:02,2,5,PRD,117.47574,0.66935,95.2,22.77775,214.93,102.0,0.0,4,0,0,plm on,6/6/2025 21:03:02
DT3162,2025-06-07 05:03:05,2,5,PRD,117.47567,0.66926,95.2,21.50728,214.65,103.0,0.0,4,0,0,plm on,6/6/2025 21:03:05
DT3162,2025-06-07 05:03:08,2,5,PRD,117.47558,0.66912,94.7,21.42394,214.49,101.0,0.0,4,0,0,plm on,6/6/2025 21:03:08
DT3162,2025-06-07 05:03:11,2,5,PRD,117.47546,0.66893,93.4,22.28697,210.97,101.0,0.0,4,0,0,plm on,6/6/2025 21:03:11
DT3162,2025-06-07 05:03:14,2,5,PRD,117.47539,0.66879,92.6,20.65721,205.92,101.0,0.0,4,0,0,plm on,6/6/2025 21:03:14
DT3162,2025-06-07 05:03:17,2,5,PRD,117.47534,0.66869,92.7,20.32014,198.94,100.0,0.0,4,0,0,plm on,6/6/2025 21:03:17
DT3162,2025-06-07 05:03:20,2,5,PRD,117.4753,0.66855,92.2,18.23479,186.0,103.0,0.0,4,0,0,plm on,6/6/2025 21:03:20
DT3162,2025-06-07 05:03:23,2,5,PRD,117.47529,0.66841,92.4,16.66985,175.33,102.0,0.0,4,0,0,plm on,6/6/2025 21:03:23
DT3162,2025-06-07 05:03:26,2,5,PRD,117.47532,0.66825,91.9,15.98832,159.82,102.0,0.0,4,0,0,plm on,6/6/2025 21:03:26
DT3162,2025-06-07 05:03:29,2,5,PRD,117.47538,0.66814,90.1,16.36242,150.02,101.0,0.0,4,0,0,plm on,6/6/2025 21:03:29
DT3162,2025-06-07 05:03:32,2,5,PRD,117.47543,0.66807,89.2,16.1161,138.2,103.0,0.0,4,0,0,plm on,6/6/2025 21:03:32
DT3162,2025-06-07 05:03:35,2,5,PRD,117.47552,0.66797,87.1,19.446,131.55,102.0,0.0,4,0,0,plm on,6/6/2025 21:03:35
DT3162,2025-06-07 05:03:38,2,5,PRD,117.47568,0.66784,85.0,20.30348,131.99,104.0,0.0,4,0,0,plm on,6/6/2025 21:03:38
DT3162,2025-06-07 05:03:41,2,5,PRD,117.47578,0.66774,84.3,19.70528,132.96,101.0,0.0,4,0,0,plm on,6/6/2025 21:03:41
DT3162,2025-06-07 05:03:44,2,5,PRD,117.47586,0.66767,83.2,21.77767,130.79,100.0,0.0,4,0,0,plm on,6/6/2025 21:03:44
DT3162,2025-06-07 05:03:47,2,5,PRD,117.476,0.66756,82.5,25.91133,127.97,101.0,0.0,4,0,0,plm on,6/6/2025 21:03:47
DT3162,2025-06-07 05:03:50,2,5,PRD,117.4762,0.66739,81.9,24.92422,130.24,101.0,0.0,4,0,0,plm on,6/6/2025 21:03:50
DT3162,2025-06-07 05:03:53,2,5,PRD,117.47634,0.66727,82.2,24.32232,131.18,102.0,0.0,4,0,0,plm on,6/6/2025 21:03:53
DT3162,2025-06-07 05:03:56,2,5,PRD,117.47643,0.6672,82.3,22.32956,131.4,104.0,0.0,4,0,0,plm on,6/6/2025 21:03:56
DT3162,2025-06-07 05:03:59,2,5,PRD,117.47656,0.66708,82.0,24.05563,134.9,100.0,0.0,4,0,0,plm on,6/6/2025 21:03:59
DT3162,2025-06-07 05:04:02,2,5,PRD,117.47674,0.66691,82.4,23.02777,133.27,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:02
DT3162,2025-06-07 05:04:05,2,5,PRD,117.47686,0.6668,83.2,20.93501,134.84,102.0,0.0,4,0,0,plm on,6/6/2025 21:04:05
DT3162,2025-06-07 05:04:08,2,5,PRD,117.47696,0.66669,83.5,18.4237,137.81,102.0,0.0,4,0,0,plm on,6/6/2025 21:04:08
DT3162,2025-06-07 05:04:11,2,5,PRD,117.47702,0.66662,83.3,18.66631,137.34,103.0,0.0,4,0,0,plm on,6/6/2025 21:04:11
DT3162,2025-06-07 05:04:14,2,5,PRD,117.47712,0.66652,83.3,20.25347,136.23,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:14
DT3162,2025-06-07 05:04:17,2,5,PRD,117.47727,0.66636,83.2,22.85553,136.71,102.0,0.0,4,0,0,plm on,6/6/2025 21:04:17
DT3162,2025-06-07 05:04:20,2,5,PRD,117.4774,0.66623,84.4,24.79458,141.35,100.0,0.0,4,0,0,plm on,6/6/2025 21:04:20
DT3162,2025-06-07 05:04:23,2,5,PRD,117.47748,0.66612,84.3,25.51686,141.72,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:23
DT3162,2025-06-07 05:04:26,2,5,PRD,117.4776,0.66597,84.4,26.62435,146.59,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:26
DT3162,2025-06-07 05:04:29,2,5,PRD,117.47774,0.66574,84.6,26.10209,150.93,100.0,0.0,4,0,0,plm on,6/6/2025 21:04:29
DT3162,2025-06-07 05:04:32,2,5,PRD,117.47783,0.66556,85.0,26.81881,153.58,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:32
DT3162,2025-06-07 05:04:35,2,5,PRD,117.47789,0.66544,85.3,27.24292,157.3,102.0,0.0,4,0,0,plm on,6/6/2025 21:04:35
DT3162,2025-06-07 05:04:38,2,5,PRD,117.47796,0.66524,85.1,27.5948,164.09,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:38
DT3162,2025-06-07 05:04:41,2,5,PRD,117.47802,0.66497,85.3,27.23736,169.12,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:41
DT3162,2025-06-07 05:04:44,2,5,PRD,117.47805,0.66476,85.3,29.41161,173.07,102.0,0.0,4,0,0,plm on,6/6/2025 21:04:44
DT3162,2025-06-07 05:04:47,2,5,PRD,117.47806,0.66461,85.9,29.88202,183.43,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:47
DT3162,2025-06-07 05:04:50,2,5,PRD,117.47804,0.66438,87.3,29.55792,190.46,103.0,0.0,4,0,0,plm on,6/6/2025 21:04:50
DT3162,2025-06-07 05:04:53,2,5,PRD,117.47797,0.6641,89.0,27.85223,197.26,101.0,0.0,4,0,0,plm on,6/6/2025 21:04:53
DT3162,2025-06-07 05:04:56,2,5,PRD,117.47791,0.6639,89.8,26.98179,199.88,99.0,0.0,4,0,0,plm on,6/6/2025 21:04:56
DT3162,2025-06-07 05:04:59,2,5,PRD,117.47785,0.66371,90.9,25.7891,197.4,102.0,0.0,4,0,0,plm on,6/6/2025 21:04:59
DT3162,2025-06-07 05:05:02,2,5,PRD,117.47781,0.66359,91.7,24.37047,197.88,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:02
DT3162,2025-06-07 05:05:05,2,5,PRD,117.47776,0.66341,93.5,23.25371,193.19,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:05
DT3162,2025-06-07 05:05:08,2,5,PRD,117.47772,0.66317,95.0,23.68708,187.05,102.0,0.0,4,0,0,plm on,6/6/2025 21:05:08
DT3162,2025-06-07 05:05:11,2,5,PRD,117.4777,0.66299,96.4,23.87598,184.83,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:11
DT3162,2025-06-07 05:05:14,2,5,PRD,117.47769,0.66286,97.1,25.80577,184.23,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:14
DT3162,2025-06-07 05:05:17,2,5,PRD,117.47768,0.66267,98.3,26.40582,178.52,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:17
DT3162,2025-06-07 05:05:20,2,5,PRD,117.4777,0.6624,98.7,26.96697,175.09,102.0,0.0,4,0,0,plm on,6/6/2025 21:05:20
DT3162,2025-06-07 05:05:23,2,5,PRD,117.47772,0.6622,99.3,26.89474,175.21,101.0,0.0,4,0,0,plm on,6/6/2025 21:05:23
DT3162,2025-06-07 05:05:26,2,5,PRD,117.47774,0.66206,99.6,26.93734,174.63,101.0,0.0,4,0,0,plm on,6/6/2025 21:05:26
DT3162,2025-06-07 05:05:29,2,5,PRD,117.47776,0.66185,99.9,27.1818,172.89,101.0,0.0,4,0,0,plm on,6/6/2025 21:05:29
DT3162,2025-06-07 05:05:32,2,5,PRD,117.4778,0.66158,100.7,27.20588,171.5,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:32
DT3162,2025-06-07 05:05:35,2,5,PRD,117.47782,0.66137,101.2,27.42812,175.63,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:35
DT3162,2025-06-07 05:05:38,2,5,PRD,117.47784,0.66123,101.3,25.21868,178.31,102.0,0.0,4,0,0,plm on,6/6/2025 21:05:38
DT3162,2025-06-07 05:05:41,2,5,PRD,117.47784,0.66104,101.9,23.34261,184.21,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:41
DT3162,2025-06-07 05:05:44,2,5,PRD,117.47781,0.66086,103.4,23.66115,198.27,101.0,0.0,4,0,0,plm on,6/6/2025 21:05:44
DT3162,2025-06-07 05:05:47,2,5,PRD,117.47771,0.66065,104.5,23.56485,216.31,102.0,0.0,4,0,0,plm on,6/6/2025 21:05:47
DT3162,2025-06-07 05:05:50,2,5,PRD,117.47759,0.66053,105.5,21.69803,233.85,102.0,0.0,4,0,0,plm on,6/6/2025 21:05:50
DT3162,2025-06-07 05:05:53,2,5,PRD,117.47749,0.66047,105.7,22.23326,254.16,100.0,0.0,4,0,0,plm on,6/6/2025 21:05:53
DT3162,2025-06-07 05:05:56,2,5,PRD,117.47733,0.66043,106.0,22.13881,270.53,101.0,0.0,4,0,0,plm on,6/6/2025 21:05:56
DT3162,2025-06-07 05:05:59,2,5,PRD,117.4771,0.66044,107.1,23.5704,276.94,101.0,0.0,4,0,0,plm on,6/6/2025 21:05:59
DT3162,2025-06-07 05:06:02,2,5,PRD,117.47692,0.66047,108.0,23.78524,281.16,102.0,0.0,4,0,0,plm on,6/6/2025 21:06:02
DT3162,2025-06-07 05:06:05,2,5,PRD,117.4768,0.66049,109.2,23.94636,282.8,101.0,0.0,4,0,0,plm on,6/6/2025 21:06:05
DT3162,2025-06-07 05:06:08,2,5,PRD,117.47663,0.66053,111.9,23.40928,281.66,102.0,0.0,4,0,0,plm on,6/6/2025 21:06:08
DT3162,2025-06-07 05:06:11,2,5,PRD,117.47641,0.66057,112.8,20.33496,282.9,101.0,0.0,4,0,0,plm on,6/6/2025 21:06:11
DT3162,2025-06-07 05:06:14,2,5,PRD,117.47627,0.6606,114.4,17.97366,282.75,101.0,0.0,4,0,0,plm on,6/6/2025 21:06:14
DT3162,2025-06-07 05:06:17,2,5,PRD,117.47618,0.66062,114.9,16.50873,283.49,100.0,0.0,4,0,0,plm on,6/6/2025 21:06:17
DT3162,2025-06-07 05:06:20,2,5,PRD,117.47606,0.66065,116.1,15.66236,277.97,100.0,0.0,4,0,0,plm on,6/6/2025 21:06:20
